code,name,industry,region,list_date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,volume,amount,turnover_rate,turnover_rate_free,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dividend_yield,dividend_yield_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_up,limit_down
301581,黄山谷捷,半导体,安徽,20250103,301581.SZ,20250908,57.0,58.88,56.8,57.37,57.0,0.37,0.6491,15530.0,89005.679,7.765,7.765,1.0,41.0085,51.4925,4.6255,6.3337,5.5927,,1.2201,8000.0,2000.0,2000.0,458960.0,114740.0,68.4,45.6
301581,黄山谷捷,半导体,安徽,20250103,301581.SZ,20250905,54.47,57.52,54.2,57.0,54.31,2.69,4.953,18699.22,104696.824,9.3496,9.3496,1.2,40.744,51.1604,4.5957,6.2928,5.5566,,1.2281,8000.0,2000.0,2000.0,456000.0,114000.0,65.17,43.45
301581,黄山谷捷,半导体,安徽,20250103,301581.SZ,20250904,55.56,56.31,53.61,54.31,55.48,-1.17,-2.1089,14188.46,77975.378,7.0942,7.0942,0.78,38.8212,48.746,4.3788,5.9959,5.2944,,1.2889,8000.0,2000.0,2000.0,434480.0,108620.0,66.58,44.38
301581,黄山谷捷,半导体,安徽,20250103,301581.SZ,20250903,57.0,57.65,55.0,55.48,57.08,-1.6,-2.8031,13805.4,77938.535,6.9027,6.9027,0.63,39.6575,49.7962,4.4731,6.125,5.4084,,1.2617,8000.0,2000.0,2000.0,443840.0,110960.0,68.5,45.66
301581,黄山谷捷,半导体,安徽,20250103,301581.SZ,20250902,59.37,59.44,55.96,57.08,59.36,-2.28,-3.841,18675.79,106823.619,9.3379,9.3379,0.8,40.8012,51.2322,4.6021,6.3017,5.5644,,1.2263,8000.0,2000.0,2000.0,456640.0,114160.0,71.23,47.49
301581,黄山谷捷,半导体,安徽,20250103,301581.SZ,20250901,59.6,59.6,58.6,59.36,58.94,0.42,0.7126,11931.67,70510.889,5.9658,5.9658,0.46,42.431,53.2787,4.7859,6.5534,5.7867,,1.1792,8000.0,2000.0,2000.0,474880.0,118720.0,70.73,47.15
301581,黄山谷捷,半导体,安徽,20250103,301581.SZ,20250829,60.29,60.5,58.92,58.94,60.7,-1.76,-2.8995,19108.22,113532.598,9.5541,9.5541,0.72,42.1307,52.9017,4.7521,6.507,5.7457,,1.1876,8000.0,2000.0,2000.0,471520.0,117880.0,72.84,48.56
301581,黄山谷捷,半导体,安徽,20250103,301581.SZ,20250828,59.0,60.72,57.98,60.7,59.0,1.7,2.8814,27975.56,165772.507,13.9878,13.9878,1.09,43.3888,54.4814,4.894,6.7013,5.9173,,1.1532,8000.0,2000.0,2000.0,485600.0,121400.0,70.8,47.2
301581,黄山谷捷,半导体,安徽,20250103,301581.SZ,20250827,60.2,62.4,58.69,59.0,60.28,-1.28,-2.1234,31056.13,189159.661,15.5281,15.5281,1.26,42.1736,52.9555,4.7569,6.5136,5.7516,,1.1864,8000.0,2000.0,2000.0,472000.0,118000.0,72.34,48.22
301581,黄山谷捷,半导体,安徽,20250103,301581.SZ,20250826,60.5,61.04,59.2,60.28,61.6,-1.32,-2.1429,27156.79,163741.233,13.5784,13.5784,1.02,43.0886,54.1044,4.8601,6.655,5.8764,,1.1612,8000.0,2000.0,2000.0,482240.0,120560.0,73.92,49.28
301581,黄山谷捷,半导体,安徽,20250103,301581.SZ,20250825,62.3,62.55,60.72,61.6,61.7,-0.1,-0.1621,24228.05,149141.05,12.114,12.114,0.65,44.0321,45.5963,5.0455,6.8007,6.3559,,1.1364,8000.0,2000.0,2000.0,492800.0,123200.0,74.04,49.36
301581,黄山谷捷,半导体,安徽,20250103,301581.SZ,20250822,60.99,62.22,60.9,61.7,61.25,0.45,0.7347,22365.0,138181.656,11.1825,11.1825,0.62,44.1036,45.6704,5.0537,6.8117,6.3663,,1.1345,8000.0,2000.0,2000.0,493600.0,123400.0,73.5,49.0
301581,黄山谷捷,半导体,安徽,20250103,301581.SZ,20250821,62.38,62.46,60.45,61.25,62.38,-1.13,-1.8115,23464.87,143702.725,11.7324,11.7324,0.65,43.782,45.3373,5.0168,6.762,6.3198,,1.1429,8000.0,2000.0,2000.0,490000.0,122500.0,74.86,49.9
301581,黄山谷捷,半导体,安徽,20250103,301581.SZ,20250820,63.09,63.3,61.38,62.38,63.14,-0.76,-1.2037,25987.94,161121.699,12.994,12.994,0.75,44.5897,46.1737,5.1094,6.8868,6.4364,,1.1222,8000.0,2000.0,2000.0,499040.0,124760.0,75.77,50.51
301581,黄山谷捷,半导体,安徽,20250103,301581.SZ,20250819,63.01,64.58,62.77,63.14,64.72,-1.58,-2.4413,37167.41,235772.69,18.5837,18.5837,1.14,45.1329,46.7363,5.1716,6.9707,6.5148,,1.1086,8000.0,2000.0,2000.0,505120.0,126280.0,77.66,51.78
301581,黄山谷捷,半导体,安徽,20250103,301581.SZ,20250818,57.88,68.5,57.88,64.72,57.66,7.06,12.2442,76109.97,482919.047,38.055,38.055,3.47,46.2623,47.9058,5.301,7.1451,6.6779,,1.0816,8000.0,2000.0,2000.0,517760.0,129440.0,69.19,46.13
301581,黄山谷捷,半导体,安徽,20250103,301581.SZ,20250815,56.29,58.44,56.2,57.66,56.3,1.36,2.4156,17796.64,102223.164,8.8983,8.8983,0.75,41.2158,42.68,4.7228,6.3657,5.9494,,1.214,8000.0,2000.0,2000.0,461280.0,115320.0,67.56,45.04
301581,黄山谷捷,半导体,安徽,20250103,301581.SZ,20250814,58.32,58.39,56.2,56.3,58.62,-2.32,-3.9577,23083.72,131962.094,11.5419,11.5419,0.86,40.2437,41.6733,4.6114,6.2156,5.8091,,1.2433,8000.0,2000.0,2000.0,450400.0,112600.0,70.34,46.9
