code,name,industry,region,list_date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,volume,amount,turnover_rate,turnover_rate_free,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dividend_yield,dividend_yield_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_up,limit_down
920018,宏远股份,电气设备,辽宁,20250820,920018.BJ,20250908,33.91,33.96,33.6,33.76,33.95,-0.19,-0.5596,20741.34,70000.742,7.1159,7.1159,0.99,40.9003,42.1122,4.6749,1.9992,1.708,,,12272.7291,2914.7732,2914.7732,414327.3344,98402.7432,44.13,23.77
920018,宏远股份,电气设备,辽宁,20250820,920018.BJ,20250905,33.37,33.97,33.2,33.95,33.37,0.58,1.7381,29240.19,98601.763,10.0317,10.0317,1.51,41.1305,42.3492,4.7012,2.0105,1.7177,,,12272.7291,2914.7732,2914.7732,416659.1529,98956.5501,43.38,23.36
920018,宏远股份,电气设备,辽宁,20250820,920018.BJ,20250904,33.87,33.87,32.87,33.37,33.4,-0.03,-0.0898,21483.19,72000.467,7.3704,7.3704,0.93,40.4278,41.6257,4.6209,1.9761,1.6883,,,12272.7291,2914.7732,2914.7732,409540.9701,97265.9817,43.42,23.38
920018,宏远股份,电气设备,辽宁,20250820,920018.BJ,20250903,33.6,33.68,33.25,33.4,33.57,-0.17,-0.5064,14215.32,47533.11,4.877,4.877,0.42,40.4642,41.6632,4.625,1.9779,1.6898,,,12272.7291,2914.7732,2914.7732,409909.1519,97353.4249,43.64,23.5
920018,宏远股份,电气设备,辽宁,20250820,920018.BJ,20250902,33.53,33.6,33.01,33.57,33.4,0.17,0.509,19958.25,66470.51,6.8473,6.8473,0.45,40.6701,41.8752,4.6486,1.988,1.6984,,,12272.7291,2914.7732,2914.7732,411995.5159,97848.9363,43.42,23.38
920018,宏远股份,电气设备,辽宁,20250820,920018.BJ,20250901,33.15,33.4,32.85,33.4,33.16,0.24,0.7238,19516.58,64696.169,6.6957,6.6957,0.37,40.4642,41.6632,4.625,1.9779,1.6898,,,12272.7291,2914.7732,2914.7732,409909.1519,97353.4249,43.1,23.22
920018,宏远股份,电气设备,辽宁,20250820,920018.BJ,20250829,33.58,33.58,33.03,33.16,33.45,-0.29,-0.867,21719.39,72309.767,7.4515,7.4515,0.31,40.1734,41.3638,4.5918,1.9637,1.6777,,,12272.7291,2914.7732,2914.7732,406963.697,96653.8793,43.48,23.42
920018,宏远股份,电气设备,辽宁,20250820,920018.BJ,20250828,33.63,34.04,32.89,33.45,33.78,-0.33,-0.9769,39588.38,132169.281,13.582,13.582,0.4,40.5247,41.7255,4.632,1.9809,1.6924,,,12272.7291,2914.7732,2914.7732,410522.7884,97499.1635,43.91,23.65
920018,宏远股份,电气设备,辽宁,20250820,920018.BJ,20250827,35.01,35.02,33.62,33.78,35.44,-1.66,-4.684,70014.2,239218.304,24.0205,24.0205,0.5,40.9245,42.1372,4.6777,2.0004,1.7091,,,12272.7291,2914.7732,2914.7732,414572.789,98461.0387,46.07,24.81
920018,宏远股份,电气设备,辽宁,20250820,920018.BJ,20250826,34.5,35.99,34.41,35.44,34.75,0.69,1.9856,71857.05,254593.978,24.6527,24.6527,,42.9356,44.2079,4.9075,2.0987,1.793,,,12272.7291,2914.7732,2914.7732,434945.5193,103299.5622,45.17,24.33
920018,宏远股份,电气设备,辽宁,20250820,920018.BJ,20250825,34.48,34.88,34.1,34.75,35.02,-0.27,-0.771,58986.08,203420.697,20.2369,20.2369,,42.0997,43.3471,4.812,2.0579,1.7581,,,12272.7291,2914.7732,2914.7732,426477.3362,101288.3687,45.52,24.52
920018,宏远股份,电气设备,辽宁,20250820,920018.BJ,20250822,36.3,36.3,34.8,35.02,36.67,-1.65,-4.4996,105083.49,370111.186,36.052,36.052,,42.4268,43.6839,4.8494,2.0738,1.7718,,,12272.7291,2914.7732,2914.7732,429790.9731,102075.3575,47.67,25.67
920018,宏远股份,电气设备,辽宁,20250820,920018.BJ,20250821,38.0,38.64,36.67,36.67,42.0,-5.33,-12.6905,189924.42,713892.732,65.1592,65.1592,,44.4258,45.7422,5.0778,2.1716,1.8553,,,12272.7291,2914.7732,2914.7732,450040.9761,106884.7332,54.6,29.4
920018,宏远股份,电气设备,辽宁,20250820,920018.BJ,20250820,37.2,48.0,37.13,42.0,9.17,32.83,358.0153,274311.55,1108577.335,94.1108,94.1108,,50.8831,52.3908,5.8159,2.4872,2.1249,,,12272.7291,2914.7732,2914.7732,515454.6222,122420.4744,99999.99,0.0
