code,name,industry,region,list_date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,volume,amount,turnover_rate,turnover_rate_free,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dividend_yield,dividend_yield_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_up,limit_down,adj_factor
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250812,60.59,61.86,60.01,61.22,60.58,0.64,1.0565,29801.16,181664.124,7.3627,7.3627,1.54,57.9103,59.2397,8.3316,10.9086,10.1614,,,20237.9856,4047.6,4047.6,1238969.4784,247794.072,72.7,48.46,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250811,59.73,60.83,59.68,60.58,59.73,0.85,1.4231,16389.66,99016.421,4.0492,4.0492,0.86,57.3049,58.6204,8.2445,10.7946,10.0552,,,20237.9856,4047.6,4047.6,1226017.1676,245203.608,71.68,47.78,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250808,60.87,60.9,59.64,59.73,60.86,-1.13,-1.8567,17920.57,107521.363,4.4275,4.4275,0.97,56.5009,57.7979,8.1288,10.6431,9.9141,,,20237.9856,4047.6,4047.6,1208814.8799,241763.148,73.03,48.69,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250807,60.4,61.48,59.9,60.86,60.41,0.45,0.7449,27468.71,167057.268,6.7864,6.7864,1.62,57.5698,58.8913,8.2826,10.8444,10.1017,,,20237.9856,4047.6,4047.6,1231683.8036,246336.936,72.49,48.33,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250806,59.7,60.43,59.01,60.41,59.78,0.63,1.0539,20144.97,120337.188,4.977,4.977,1.24,57.1441,58.4559,8.2213,10.7643,10.027,,,20237.9856,4047.6,4047.6,1222576.7101,244515.516,71.74,47.82,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250805,59.86,60.1,59.42,59.78,59.85,-0.07,-0.117,14680.76,87635.417,3.627,3.627,0.88,56.5482,57.8463,8.1356,10.652,9.9224,,,20237.9856,4047.6,4047.6,1209826.7792,241965.528,71.82,47.88,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250804,58.71,59.96,58.58,59.85,59.1,0.75,1.269,15560.44,92379.101,3.8444,3.8444,0.93,56.6144,57.914,8.1451,10.6645,9.934,,,20237.9856,4047.6,4047.6,1211243.4382,242248.86,70.92,47.28,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250801,59.3,60.19,58.66,59.1,59.41,-0.31,-0.5218,14497.02,85878.237,3.5816,3.5816,0.77,55.9049,57.1883,8.0431,10.5308,9.8095,,,20237.9856,4047.6,4047.6,1196064.949,239213.16,71.29,47.53,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250731,59.85,60.9,59.18,59.41,60.03,-0.62,-1.0328,19977.29,120283.194,4.9356,4.9356,1.08,56.1982,57.4882,8.0853,10.5861,9.861,,,20237.9856,4047.6,4047.6,1202338.7245,240467.916,72.04,48.02,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250730,60.55,60.66,59.7,60.03,60.69,-0.66,-1.0875,16359.1,98492.113,4.0417,4.0417,0.77,56.7847,58.0882,8.1696,10.6965,9.9639,,,20237.9856,4047.6,4047.6,1214886.2756,242977.428,72.83,48.55,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250729,60.6,61.45,60.3,60.69,60.96,-0.27,-0.4429,17166.22,104337.883,4.2411,4.2411,0.79,57.409,58.7268,8.2595,10.8142,10.0735,,,20237.9856,4047.6,4047.6,1228243.3461,245648.844,73.15,48.77,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250728,61.49,61.55,60.6,60.96,61.27,-0.31,-0.506,15547.68,94735.83,3.8412,3.8412,0.74,57.6644,58.9881,8.2962,10.8623,10.1183,,,20237.9856,4047.6,4047.6,1233707.6022,246741.696,73.52,49.02,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250725,60.7,61.61,59.98,61.27,60.7,0.57,0.939,24541.07,149147.914,6.0631,6.0631,1.28,57.9576,59.2881,8.3384,10.9175,10.1697,,,20237.9856,4047.6,4047.6,1239981.3777,247996.452,72.84,48.56,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250724,60.8,60.99,60.08,60.7,60.34,0.36,0.5966,19033.24,115339.602,4.7024,4.7024,0.99,57.4184,58.7365,8.2608,10.8159,10.0751,,,20237.9856,4047.6,4047.6,1228445.7259,245689.32,72.41,48.27,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250723,59.08,61.5,58.95,60.34,59.29,1.05,1.771,29756.38,179924.424,7.3516,7.3516,1.98,57.0779,58.3882,8.2118,10.7518,10.0154,,,20237.9856,4047.6,4047.6,1221160.0511,244232.184,71.15,47.43,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250722,58.99,60.49,58.84,59.29,58.97,0.32,0.5426,19493.99,115991.452,4.8162,4.8162,1.43,56.0847,57.3721,8.0689,10.5647,9.8411,,,20237.9856,4047.6,4047.6,1199910.1662,239982.204,70.76,47.18,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250721,58.35,59.14,58.31,58.97,58.76,0.21,0.3574,12787.77,75093.405,3.1593,3.1593,1.01,55.782,57.0625,8.0254,10.5077,9.788,,,20237.9856,4047.6,4047.6,1193434.0108,238686.972,70.51,47.01,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250718,58.4,59.53,58.4,58.76,58.31,0.45,0.7717,14548.54,85754.979,3.5944,3.5944,1.19,55.5833,56.8593,7.9968,10.4703,9.7531,,,20237.9856,4047.6,4047.6,1189184.0339,237836.976,69.97,46.65,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250717,59.08,59.08,58.02,58.31,59.08,-0.77,-1.3033,19424.44,113166.394,4.799,4.799,1.82,55.1577,56.4238,7.9356,10.3901,9.6784,,,20237.9856,4047.6,4047.6,1180076.9403,236015.556,70.9,47.26,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250716,58.8,59.8,58.71,59.08,58.81,0.27,0.4591,9049.82,53624.982,2.2358,2.2358,0.79,55.886,57.1689,8.0403,10.5273,9.8062,,,20237.9856,4047.6,4047.6,1195660.1892,239132.208,70.57,47.05,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250715,59.84,60.12,58.7,58.81,59.74,-0.93,-1.5567,12399.96,73440.508,3.0635,3.0635,1.04,55.6306,56.9077,8.0036,10.4792,9.7614,,,20237.9856,4047.6,4047.6,1190195.9331,238039.356,71.69,47.79,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250714,59.7,59.92,59.44,59.74,59.9,-0.16,-0.2671,7629.1,45532.52,1.8848,1.8848,0.6,56.5103,57.8076,8.1302,10.6449,9.9158,,,20237.9856,4047.6,4047.6,1209017.2597,241803.624,71.88,47.92,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250711,59.12,60.15,58.8,59.9,59.31,0.59,0.9948,12436.73,74182.828,3.0726,3.0726,0.84,56.6617,57.9624,8.1519,10.6734,9.9423,,,20237.9856,4047.6,4047.6,1212255.3374,242451.24,71.17,47.45,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250710,59.48,59.75,58.71,59.31,59.47,-0.16,-0.269,11736.51,69409.709,2.8996,2.8996,0.8,56.1036,57.3915,8.0716,10.5683,9.8444,,,20237.9856,4047.6,4047.6,1200314.9259,240063.156,71.36,47.58,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250709,59.7,60.3,59.36,59.47,59.92,-0.45,-0.751,12981.85,77611.484,3.2073,3.2073,0.83,56.2549,57.5463,8.0934,10.5968,9.871,,,20237.9856,4047.6,4047.6,1203553.0036,240710.772,71.9,47.94,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250708,59.52,60.19,58.6,59.92,59.6,0.32,0.5369,14719.17,87795.226,3.6365,3.6365,0.88,56.6806,57.9818,8.1547,10.6769,9.9457,,,20237.9856,4047.6,4047.6,1212660.0972,242532.192,71.52,47.68,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250707,60.59,60.87,59.52,59.6,60.6,-1.0,-1.6502,11721.69,70177.143,2.896,2.896,0.54,56.3779,57.6721,8.1111,10.6199,9.8925,,,20237.9856,4047.6,4047.6,1206183.9418,241236.96,72.72,48.48,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250704,61.0,62.66,59.81,60.6,61.1,-0.5,-0.8183,22861.5,139536.722,5.6482,5.6482,0.89,57.3239,58.6398,8.2472,10.7981,10.0585,,,20237.9856,4047.6,4047.6,1226421.9274,245284.56,73.32,48.88,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250703,60.99,61.2,60.6,61.1,60.68,0.42,0.6922,10940.0,66666.187,2.7028,2.7028,0.41,57.7968,59.1236,8.3153,10.8872,10.1415,,,20237.9856,4047.6,4047.6,1236540.9202,247308.36,72.82,48.54,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250702,61.62,61.75,60.06,60.68,61.91,-1.23,-1.9868,18231.71,110831.592,4.5043,4.5043,0.65,57.3995,58.7172,8.2581,10.8124,10.0718,,,20237.9856,4047.6,4047.6,1228040.9662,245608.368,74.29,49.53,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250701,62.23,62.81,61.62,61.91,62.65,-0.74,-1.1812,19573.55,121451.875,4.8358,4.8358,0.68,58.563,59.9074,8.4255,11.0315,10.276,,,20237.9856,4047.6,4047.6,1252933.6885,250586.916,75.18,50.12,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250630,60.85,64.19,60.85,62.65,60.85,1.8,2.9581,37282.11,232654.899,9.2109,9.2109,1.34,59.263,60.6234,8.5262,11.1634,10.3988,,,20237.9856,4047.6,4047.6,1267909.7978,253582.14,73.02,48.68,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250627,59.38,62.87,59.11,60.85,58.91,1.94,3.2932,42195.36,257734.86,10.4248,10.4248,1.85,57.5603,58.8817,8.2812,10.8427,10.1,,,20237.9856,4047.6,4047.6,1231481.4238,246296.46,70.69,47.13,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250626,59.81,59.83,58.83,58.91,59.83,-0.92,-1.5377,16601.35,98449.899,4.1015,4.1015,0.66,55.7252,57.0044,8.0172,10.497,9.778,,,20237.9856,4047.6,4047.6,1192219.7317,238444.116,71.8,47.86,1.0033
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250625,60.45,60.45,59.16,60.03,60.01,0.02,0.0333,24266.9,145126.98,5.9954,5.9954,0.87,56.7847,58.0882,7.9532,10.6965,9.9639,,,20237.9856,4047.6,4047.6,1214886.2756,242977.428,72.01,48.01,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250624,59.87,60.2,59.58,60.01,59.81,0.2,0.3344,23966.92,143556.443,5.9213,5.9213,0.85,56.7657,58.0688,7.9505,10.693,9.9606,,,20237.9856,4047.6,4047.6,1214481.5159,242896.476,71.77,47.85,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250623,58.41,60.23,58.41,59.81,59.02,0.79,1.3385,32505.18,194255.061,8.0307,8.0307,1.35,56.5766,57.8753,7.924,10.6573,9.9274,,,20237.9856,4047.6,4047.6,1210433.9187,242086.956,70.82,47.22,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250620,59.14,60.23,58.52,59.02,59.14,-0.12,-0.2029,17007.95,100858.617,4.202,4.202,0.7,55.8293,57.1109,7.8193,10.5166,9.7963,,,20237.9856,4047.6,4047.6,1194445.9101,238889.352,70.97,47.31,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250619,59.0,60.46,58.58,59.14,59.19,-0.05,-0.0845,28464.91,169258.799,7.0325,7.0325,1.19,55.9428,57.227,7.8352,10.538,9.8162,,,20237.9856,4047.6,4047.6,1196874.4684,239375.064,71.03,47.35,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250618,57.09,59.95,56.77,59.19,57.52,1.67,2.9033,37665.08,220579.372,9.3055,9.3055,2.04,55.9901,57.2754,7.8419,10.5469,9.8245,,,20237.9856,4047.6,4047.6,1197886.3677,239577.444,69.02,46.02,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250617,55.59,57.54,55.45,57.52,55.59,1.93,3.4718,25395.74,143201.407,6.2743,6.2743,1.53,54.4104,55.6594,7.6206,10.2493,9.5473,,,20237.9856,4047.6,4047.6,1164088.9317,232817.952,66.71,44.47,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250616,55.38,56.13,55.23,55.59,55.55,0.04,0.072,11699.66,64975.458,2.8905,2.8905,0.58,52.5847,53.7918,7.3649,9.9054,9.227,,,20237.9856,4047.6,4047.6,1125029.6195,225006.084,66.66,44.44,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250613,56.01,56.52,55.26,55.55,56.41,-0.86,-1.5246,18580.17,103793.472,4.5904,4.5904,0.97,52.5469,53.7531,7.3596,9.8983,9.2203,,,20237.9856,4047.6,4047.6,1124220.1001,224844.18,67.69,45.13,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250612,56.0,57.0,55.3,56.41,57.2,-0.79,-1.3811,26238.52,147219.755,6.4825,6.4825,1.59,53.3604,54.5853,7.4736,10.0515,9.3631,,,20237.9856,4047.6,4047.6,1141624.7677,228325.116,68.64,45.76,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250611,57.49,57.79,57.0,57.2,57.2,0.0,0.0,10519.44,60366.668,2.765,2.765,0.64,54.1077,55.3497,7.5782,10.1923,9.4942,,,20237.9856,3804.5127,3804.5127,1157612.7763,217618.1264,68.64,45.76,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250610,58.54,58.55,56.74,57.2,58.55,-1.35,-2.3057,16052.4,92210.312,4.2193,4.2193,1.1,54.1077,55.3497,7.5782,10.1923,9.4942,,,20237.9856,3804.5127,3804.5127,1157612.7763,217618.1264,70.26,46.84,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250609,55.95,58.8,55.63,58.55,56.01,2.54,4.5349,29927.35,172966.29,7.8663,7.8663,2.73,55.3847,56.6561,7.7571,10.4328,9.7183,,,20237.9856,3804.5127,3804.5127,1184934.0569,222754.2186,67.21,44.81,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250606,56.5,56.77,55.64,56.01,56.77,-0.76,-1.3387,12963.4,72716.934,3.4074,3.4074,1.1,52.982,54.1982,7.4206,9.9802,9.2967,,,20237.9856,3804.5127,3804.5127,1133529.5735,213090.7563,68.12,45.42,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250605,55.78,56.83,55.78,56.77,56.01,0.76,1.3569,12846.91,72301.454,3.3768,3.3768,1.03,53.7009,54.9336,7.5213,10.1157,9.4228,,,20237.9856,3804.5127,3804.5127,1148910.4425,215982.186,67.21,44.81,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250604,55.5,56.34,55.45,56.01,55.5,0.51,0.9189,9955.64,55714.108,2.6168,2.6168,0.81,52.982,54.1982,7.4206,9.9802,9.2967,,,20237.9856,3804.5127,3804.5127,1133529.5735,213090.7563,66.6,44.4,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250603,54.79,55.75,54.79,55.5,55.24,0.26,0.4707,7419.76,41151.469,1.9503,1.9503,0.57,52.4996,53.7047,7.353,9.8894,9.212,,,20237.9856,3804.5127,3804.5127,1123208.2008,211150.4549,66.29,44.19,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250530,56.3,56.3,55.19,55.24,56.67,-1.43,-2.5234,11635.62,64841.098,3.0584,3.0584,0.85,52.2536,53.4531,7.3186,9.843,9.1689,,,20237.9856,3804.5127,3804.5127,1117946.3245,210161.2815,68.0,45.34,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250529,54.8,56.68,54.62,56.67,54.96,1.71,3.1114,17200.34,96104.26,4.521,4.521,1.21,53.6063,54.8369,7.508,10.0978,9.4062,,,20237.9856,3804.5127,3804.5127,1146886.644,215601.7347,65.95,43.97,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250528,56.38,56.48,54.54,54.96,56.28,-1.32,-2.3454,16233.5,89803.912,4.2669,4.2669,1.1,51.9888,53.1822,7.2815,9.7931,9.1224,,,20237.9856,3804.5127,3804.5127,1112279.6886,209096.018,67.54,45.02,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250527,56.84,57.08,56.26,56.28,57.15,-0.87,-1.5223,9332.34,52788.107,2.453,2.453,0.62,53.2374,54.4595,7.4563,10.0283,9.3415,,,20237.9856,3804.5127,3804.5127,1138993.8296,214117.9748,68.58,45.72,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250526,56.38,57.21,56.06,57.15,56.18,0.97,1.7266,10960.29,62343.272,2.8809,2.8809,0.74,54.0604,55.3014,7.5716,10.1834,9.4859,,,20237.9856,3804.5127,3804.5127,1156600.877,217427.9008,67.42,44.94,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250523,56.5,57.28,55.93,56.18,56.55,-0.37,-0.6543,14932.31,84489.549,3.9249,3.9249,0.97,53.1428,54.3627,7.4431,10.0105,9.3249,,,20237.9856,3804.5127,3804.5127,1136970.031,213737.5235,67.86,45.24,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250522,57.78,58.63,56.49,56.55,58.05,-1.5,-2.584,19781.57,113306.757,5.1995,5.1995,1.33,53.4928,54.7208,7.4921,10.0765,9.3863,,,20237.9856,3804.5127,3804.5127,1144458.0857,215145.1932,69.66,46.44,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250521,59.36,59.5,57.61,58.05,59.35,-1.3,-2.1904,18885.98,110200.953,4.9641,4.9641,1.35,54.9117,56.1722,7.6908,10.3437,9.6353,,,20237.9856,3804.5127,3804.5127,1174815.0641,220851.9622,71.22,47.48,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250520,59.1,59.58,58.72,59.35,59.28,0.07,0.1181,10371.92,61407.062,2.7262,2.7262,0.69,56.1414,57.4302,7.8631,10.5754,9.851,,,20237.9856,3804.5127,3804.5127,1201124.4454,225797.8287,71.14,47.42,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250519,59.77,59.96,58.86,59.28,59.72,-0.44,-0.7368,9867.83,58505.267,2.5937,2.5937,0.62,56.0752,57.3625,7.8538,10.5629,9.8394,,,20237.9856,3804.5127,3804.5127,1199707.7864,225531.5129,71.66,47.78,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250516,58.55,60.77,58.48,59.72,58.74,0.98,1.6684,18381.49,109758.852,4.8315,4.8315,1.22,56.4914,57.7882,7.9121,10.6413,9.9125,,,20237.9856,3804.5127,3804.5127,1208612.5,227205.4984,70.49,46.99,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250515,60.22,60.4,58.73,58.74,60.5,-1.76,-2.9091,16935.69,100594.149,4.4515,4.4515,1.22,55.5644,56.8399,7.7823,10.4667,9.7498,,,20237.9856,3804.5127,3804.5127,1188779.2741,223477.076,72.6,48.4,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250514,61.3,61.49,60.35,60.5,61.1,-0.6,-0.982,14437.88,87791.034,3.7949,3.7949,0.96,57.2293,58.543,8.0154,10.7803,10.0419,,,20237.9856,3804.5127,3804.5127,1224398.1288,230173.0184,73.32,48.88,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250513,62.13,62.66,61.0,61.1,61.77,-0.67,-1.0847,15776.32,97329.256,4.1467,4.1467,0.99,57.7968,59.1236,8.0949,10.8872,10.1415,,,20237.9856,3804.5127,3804.5127,1236540.9202,232455.726,74.12,49.42,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250512,61.2,62.0,61.08,61.77,60.82,0.95,1.562,13805.14,84926.983,3.6286,3.6286,0.85,58.4306,59.7719,8.1837,11.0066,10.2527,,,20237.9856,3804.5127,3804.5127,1250100.3705,235004.7495,72.98,48.66,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250509,61.89,61.89,60.27,60.82,61.9,-1.08,-1.7447,14266.31,86874.571,3.7498,3.7498,0.75,57.532,58.8526,8.0578,10.8373,10.095,,,20237.9856,3804.5127,3804.5127,1230874.2842,231390.4624,74.28,49.52,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250508,61.5,62.09,61.02,61.9,61.51,0.39,0.634,11095.21,68478.512,2.9163,2.9163,0.56,58.5536,59.8977,8.2009,11.0298,10.2743,,,20237.9856,3804.5127,3804.5127,1252731.3086,235499.3361,73.81,49.21,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250507,62.16,62.85,60.92,61.51,61.55,-0.04,-0.065,20205.2,125054.165,5.3109,5.3109,1.1,58.1847,59.5203,8.1492,10.9603,10.2096,,,20237.9856,3804.5127,3804.5127,1244838.4943,234015.5762,73.86,49.24,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250506,59.85,61.55,59.85,61.55,59.47,2.08,3.4976,20219.15,122769.292,5.3145,5.3145,1.12,58.2225,59.559,8.1545,10.9674,10.2162,,,20237.9856,3804.5127,3804.5127,1245648.0137,234167.7567,71.36,47.58,1.0
