code,name,industry,region,list_date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,volume,amount,turnover_rate,turnover_rate_free,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dividend_yield,dividend_yield_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_up,limit_down
301662,宏工科技,专用机械,广东,20250417,301662.SZ,20250908,140.05,165.47,135.0,149.51,141.85,7.66,5.4001,55389.58,822888.104,35.1093,35.1093,1.27,57.5665,60.4691,8.1559,5.7215,6.265,,0.6689,8000.0,1577.6325,1577.6325,1196080.0,235871.8351,170.22,113.48
301662,宏工科技,专用机械,广东,20250417,301662.SZ,20250905,121.91,145.47,121.72,141.85,122.3,19.55,15.9853,50718.72,676461.133,32.1486,32.1486,1.2,54.6171,57.371,7.738,5.4284,5.9441,,0.705,8000.0,1577.6325,1577.6325,1134800.0,223787.1701,146.76,97.84
301662,宏工科技,专用机械,广东,20250417,301662.SZ,20250904,122.36,127.5,118.36,122.3,122.9,-0.6,-0.4882,36460.97,450410.74,23.1112,23.1112,0.94,47.0897,49.4641,6.6715,4.6802,5.1248,,0.8177,8000.0,1577.6325,1577.6325,978400.0,192944.4548,147.48,98.32
301662,宏工科技,专用机械,广东,20250417,301662.SZ,20250903,127.48,129.5,120.18,122.9,128.12,-5.22,-4.0743,39214.11,487060.935,24.8563,24.8563,1.13,47.3207,49.7067,6.7043,4.7032,5.15,,0.8137,8000.0,1577.6325,1577.6325,983200.0,193891.0343,153.74,102.5
301662,宏工科技,专用机械,广东,20250417,301662.SZ,20250902,118.0,137.45,117.1,128.12,118.49,9.63,8.1273,50005.7,630430.404,31.6967,31.6967,1.77,49.3306,51.8179,6.989,4.903,5.3687,,0.7805,8000.0,1577.6325,1577.6325,1024960.0,202126.2759,142.19,94.79
301662,宏工科技,专用机械,广东,20250417,301662.SZ,20250901,111.0,122.6,109.22,118.49,111.66,6.83,6.1168,42394.8,496878.832,26.8724,26.8724,1.82,45.6227,47.9231,6.4637,4.5344,4.9652,,0.844,8000.0,1577.6325,1577.6325,947920.0,186933.6749,133.99,89.33
301662,宏工科技,专用机械,广东,20250417,301662.SZ,20250829,99.4,119.8,96.0,111.66,100.43,11.23,11.1819,43548.29,470693.499,27.6036,27.6036,2.52,42.9929,45.1607,6.0911,4.2731,4.679,,0.8956,8000.0,1577.6325,1577.6325,893280.0,176158.445,120.52,80.34
301662,宏工科技,专用机械,广东,20250417,301662.SZ,20250828,103.3,106.88,99.85,100.43,103.22,-2.79,-2.703,19648.44,200355.932,12.4544,12.4544,1.14,38.669,40.6188,5.4785,3.8433,4.2084,,0.9957,8000.0,1577.6325,1577.6325,803440.0,158441.632,123.86,82.58
301662,宏工科技,专用机械,广东,20250417,301662.SZ,20250827,102.91,106.65,102.91,103.22,103.9,-0.68,-0.6545,17454.93,182728.851,11.064,11.064,0.87,39.7433,46.2864,5.7953,3.9501,4.3863,,0.9688,8000.0,1577.6325,1577.6325,825760.0,162843.2267,124.68,83.12
301662,宏工科技,专用机械,广东,20250417,301662.SZ,20250826,106.06,106.98,103.51,103.9,107.06,-3.16,-2.9516,17974.0,188397.816,11.393,11.393,0.76,40.0051,46.5914,5.8335,3.9761,4.4152,,0.9625,8000.0,1577.6325,1577.6325,831200.0,163916.0168,128.47,85.65
301662,宏工科技,专用机械,广东,20250417,301662.SZ,20250825,106.4,109.0,105.9,107.06,106.52,0.54,0.5069,17591.01,188608.441,11.1503,11.1503,0.66,41.2218,48.0084,6.0109,4.097,4.5495,,0.9341,8000.0,1577.6325,1577.6325,856480.0,168901.3355,127.82,85.22
