code,name,industry,region,list_date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,volume,amount,turnover_rate,turnover_rate_free,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dividend_yield,dividend_yield_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_up,limit_down
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250908,46.4,47.81,46.4,46.99,46.25,0.74,1.6,15497.14,73062.223,9.3691,9.3691,1.24,52.1201,59.5402,3.4213,5.9853,5.8192,,,8800.0,1654.0747,1654.0747,413512.0,77724.9702,55.5,37.0
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250905,45.7,46.28,45.38,46.25,45.62,0.63,1.381,12277.08,56448.883,7.4223,7.4223,0.95,51.2993,58.6025,3.3675,5.891,5.7276,,,8800.0,1654.0747,1654.0747,407000.0,76500.9549,54.74,36.5
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250904,45.5,45.74,45.01,45.62,45.21,0.41,0.9069,11819.25,53617.603,7.1455,7.1455,0.77,50.6006,57.8043,3.3216,5.8108,5.6496,,,8800.0,1654.0747,1654.0747,401456.0,75458.8878,54.25,36.17
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250903,45.93,45.94,44.88,45.21,45.68,-0.47,-1.0289,11490.98,52170.643,6.9471,6.9471,0.45,50.1458,57.2848,3.2917,5.7585,5.5988,,,8800.0,1654.0747,1654.0747,397848.0,74780.7172,54.82,36.54
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250902,46.7,46.9,45.32,45.68,46.85,-1.17,-2.4973,14348.15,65885.248,8.6744,8.6744,0.52,50.6671,57.8803,3.326,5.8184,5.657,,,8800.0,1654.0747,1654.0747,401984.0,75558.1323,56.22,37.48
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250901,47.23,47.37,46.73,46.85,47.06,-0.21,-0.4462,12472.33,58503.553,7.5404,7.5404,0.41,51.9648,59.3628,3.4111,5.9674,5.8019,,,8800.0,1654.0747,1654.0747,412280.0,77493.3997,56.47,37.65
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250829,47.75,47.8,46.93,47.06,47.51,-0.45,-0.9472,14429.09,68156.566,8.7234,8.7234,0.48,52.1978,59.6289,3.4264,5.9942,5.8279,,,8800.0,1654.0747,1654.0747,414128.0,77840.7554,57.01,38.01
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250828,47.96,48.03,46.45,47.51,47.7,-0.19,-0.3983,23632.93,111998.367,14.2877,14.2877,0.8,52.6969,60.199,3.4592,6.0515,5.8836,,,8800.0,1654.0747,1654.0747,418088.0,78585.089,57.24,38.16
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250827,50.18,51.0,47.52,47.7,54.15,-6.45,-11.9114,62075.16,304806.008,37.5286,37.5286,2.94,52.9076,60.4398,3.473,6.0757,5.9072,,,8800.0,1654.0747,1654.0747,419760.0,78899.3632,64.98,43.32
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250826,53.28,54.96,52.21,54.15,53.28,0.87,1.6329,25119.66,134884.205,15.1865,15.1865,1.25,60.0618,56.2516,4.0173,6.8972,6.6342,,,8800.0,1654.0747,1654.0747,476520.0,89568.145,63.94,42.62
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250825,51.07,54.95,51.07,53.28,50.61,2.67,5.2756,26535.45,141315.373,16.0425,16.0425,1.23,59.0968,55.3479,3.9528,6.7864,6.5276,,,8800.0,1654.0747,1654.0747,468864.0,88129.1,60.73,40.49
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250822,50.35,50.88,50.14,50.61,50.35,0.26,0.5164,14013.17,70775.351,8.4719,8.4719,0.54,56.1353,52.5742,3.7547,6.4463,6.2005,,,8800.0,1654.0747,1654.0747,445368.0,83712.7206,60.42,40.28
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250821,51.93,52.4,50.1,50.35,51.96,-1.61,-3.0985,19967.22,101871.741,12.0715,12.0715,0.78,55.847,52.3041,3.7354,6.4132,6.1686,,,8800.0,1654.0747,1654.0747,443080.0,83282.6611,62.35,41.57
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250820,50.82,52.99,50.42,51.96,50.74,1.22,2.4044,19906.73,103037.392,12.035,12.035,0.84,57.6327,53.9766,3.8549,6.6183,6.3659,,,8800.0,1654.0747,1654.0747,457248.0,85945.7214,60.89,40.59
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250819,51.8,52.1,50.28,50.74,51.45,-0.71,-1.38,19796.22,100765.18,11.9682,11.9682,0.9,56.2795,52.7093,3.7643,6.4629,6.2164,,,8800.0,1654.0747,1654.0747,446512.0,83927.7503,61.74,41.16
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250818,49.4,53.24,49.4,51.45,49.43,2.02,4.0866,33837.54,173546.848,20.4571,20.4571,1.89,57.0671,53.4468,3.817,6.5533,6.3034,,,8800.0,1654.0747,1654.0747,452760.0,85102.1433,59.32,39.54
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250815,45.99,50.78,45.93,49.43,45.91,3.52,7.6672,35729.8,174176.188,21.6011,21.6011,2.66,54.8265,51.3484,3.6672,6.296,6.0559,,,8800.0,1654.0747,1654.0747,434984.0,81760.9124,55.09,36.73
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250814,47.39,47.49,45.81,45.91,47.4,-1.49,-3.1435,18074.81,84021.328,10.9274,10.9274,1.49,50.9222,47.6918,3.406,5.8477,5.6247,,,8800.0,1654.0747,1654.0747,404008.0,75938.5695,56.88,37.92
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250813,47.5,47.75,46.96,47.4,47.5,-0.1,-0.2105,10812.71,51203.703,6.537,6.537,0.92,52.5749,49.2397,3.5166,6.0375,5.8072,,,8800.0,1654.0747,1654.0747,417120.0,78403.1408,57.0,38.0
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250812,47.8,47.96,46.82,47.5,47.8,-0.3,-0.6276,11499.95,54511.765,6.9525,6.9525,0.96,52.6858,49.3435,3.524,6.0502,5.8195,,,8800.0,1654.0747,1654.0747,418000.0,78568.5483,57.36,38.24
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250811,46.7,47.86,46.5,47.8,46.66,1.14,2.4432,13491.92,63916.667,8.1568,8.1568,1.2,53.0186,49.6552,3.5462,6.0884,5.8562,,,8800.0,1654.0747,1654.0747,420640.0,79064.7707,55.99,37.33
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250808,47.54,47.6,46.59,46.66,47.54,-0.88,-1.8511,13165.44,61773.498,7.9594,7.9594,1.23,51.7541,48.4709,3.4617,5.9432,5.7165,,,8800.0,1654.0747,1654.0747,410608.0,77179.1255,57.05,38.03
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250807,48.08,48.45,47.43,47.54,48.05,-0.51,-1.0614,11524.2,55152.064,6.9672,6.9672,1.03,52.7302,49.3851,3.5269,6.0553,5.8244,,,8800.0,1654.0747,1654.0747,418352.0,78634.7112,57.66,38.44
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250806,48.27,48.35,47.7,48.05,48.27,-0.22,-0.4558,9001.85,43129.514,5.4422,5.4422,0.71,53.2959,49.9149,3.5648,6.1203,5.8868,,,8800.0,1654.0747,1654.0747,422840.0,79478.2893,57.92,38.62
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250805,47.6,48.28,47.3,48.27,47.59,0.68,1.4289,12578.92,60240.355,7.6048,7.6048,0.95,53.5399,50.1434,3.5811,6.1483,5.9138,,,8800.0,1654.0747,1654.0747,424776.0,79842.1858,57.11,38.07
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250804,47.73,47.73,46.5,47.59,47.4,0.19,0.4008,10122.6,47626.867,6.1198,6.1198,0.72,52.7856,49.437,3.5307,6.0617,5.8305,,,8800.0,1654.0747,1654.0747,418792.0,78717.415,56.88,37.92
688755,汉邦科技,专用机械,江苏,20250516,688755.SH,20250801,46.96,48.1,46.82,47.4,47.15,0.25,0.5302,10322.29,49145.932,6.2405,6.2405,0.71,52.5749,49.2397,3.5166,6.0375,5.8072,,,8800.0,1654.0747,1654.0747,417120.0,78403.1408,56.58,37.72
