code,name,industry,region,list_date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,volume,amount,turnover_rate,turnover_rate_free,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dividend_yield,dividend_yield_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_up,limit_down
301557,常友科技,电气设备,江苏,20250304,301557.SZ,20250908,74.0,74.42,73.0,73.58,73.75,-0.17,-0.2305,7048.0,51866.754,6.361,6.361,0.87,30.981,34.6092,3.3033,3.1044,2.9606,,1.495,4430.7871,1108.0,1108.0,326017.3148,81526.64,88.5,59.0
301557,常友科技,电气设备,江苏,20250304,301557.SZ,20250905,71.57,75.75,71.12,73.75,71.1,2.65,3.7271,14494.62,106588.987,13.0818,13.0818,2.07,31.0526,34.6891,3.3109,3.1116,2.9675,,1.4915,4430.7871,1108.0,1108.0,326770.5486,81715.0,85.32,56.88
301557,常友科技,电气设备,江苏,20250304,301557.SZ,20250904,71.05,72.6,70.7,71.1,70.98,0.12,0.1691,6168.0,44136.204,5.5668,5.5668,0.68,29.9368,33.4427,3.1919,2.9998,2.8609,,1.5471,4430.7871,1108.0,1108.0,315028.9628,78778.8,85.18,56.78
301557,常友科技,电气设备,江苏,20250304,301557.SZ,20250903,71.83,72.64,70.92,70.98,72.19,-1.21,-1.6761,5417.73,38725.559,4.8896,4.8896,0.52,29.8863,33.3862,3.1865,2.9947,2.856,,1.5497,4430.7871,1108.0,1108.0,314497.2684,78645.84,86.63,57.75
301557,常友科技,电气设备,江苏,20250304,301557.SZ,20250902,73.2,73.23,71.31,72.19,72.83,-0.64,-0.8788,7663.73,55280.521,6.9167,6.9167,0.68,30.3957,33.9554,3.2409,3.0458,2.9047,,1.5238,4430.7871,1108.0,1108.0,319858.5207,79986.52,87.4,58.26
301557,常友科技,电气设备,江苏,20250304,301557.SZ,20250901,73.23,74.1,72.5,72.83,73.16,-0.33,-0.4511,6905.35,50418.469,6.2323,6.2323,0.59,30.6652,34.2564,3.2696,3.0728,2.9305,,1.5104,4430.7871,1108.0,1108.0,322694.2245,80695.64,87.79,58.53
301557,常友科技,电气设备,江苏,20250304,301557.SZ,20250829,74.14,74.56,73.16,73.16,74.49,-1.33,-1.7855,8906.0,65728.502,8.0379,8.0379,0.78,30.8042,34.4116,3.2844,3.0867,2.9437,,1.5036,4430.7871,1108.0,1108.0,324156.3842,81061.28,89.39,59.59
301557,常友科技,电气设备,江苏,20250304,301557.SZ,20250828,74.02,74.57,72.07,74.49,76.27,-1.78,-2.3338,16215.62,119461.127,14.635,14.635,1.6,31.3642,35.0372,3.3441,3.1428,2.9973,,1.4767,4430.7871,1108.0,1108.0,330049.3311,82534.92,91.52,61.02
301557,常友科技,电气设备,江苏,20250304,301557.SZ,20250827,78.8,79.48,76.03,76.27,78.65,-2.38,-3.0261,12108.5,94644.164,10.9282,10.9282,1.35,32.1136,31.5653,3.5141,3.2179,3.1167,,1.4422,4430.7871,1108.0,1108.0,337936.1321,84507.16,94.38,62.92
301557,常友科技,电气设备,江苏,20250304,301557.SZ,20250826,77.2,79.59,76.77,78.65,77.31,1.34,1.7333,12601.0,99189.916,11.3727,11.3727,1.6,33.1157,32.5503,3.6237,3.3183,3.2139,,1.3986,4430.7871,1108.0,1108.0,348481.4054,87144.2,92.77,61.85
301557,常友科技,电气设备,江苏,20250304,301557.SZ,20250825,77.68,78.31,76.89,77.31,76.91,0.4,0.5201,8763.0,67978.682,7.9088,7.9088,1.06,32.5515,31.9957,3.562,3.2618,3.1591,,1.4228,4430.7871,1108.0,1108.0,342544.1507,85659.48,92.29,61.53
301557,常友科技,电气设备,江苏,20250304,301557.SZ,20250822,77.0,77.7,76.63,76.91,77.03,-0.12,-0.1558,7468.0,57597.502,6.7401,6.7401,0.87,32.3831,31.8302,3.5435,3.2449,3.1428,,1.4302,4430.7871,1108.0,1108.0,340771.8359,85216.28,92.44,61.62
301557,常友科技,电气设备,江苏,20250304,301557.SZ,20250821,77.11,78.82,76.1,77.03,77.11,-0.08,-0.1037,9588.0,74155.198,8.6534,8.6534,1.11,32.4336,31.8798,3.5491,3.25,3.1477,,1.428,4430.7871,1108.0,1108.0,341303.5303,85349.24,92.53,61.69
301557,常友科技,电气设备,江苏,20250304,301557.SZ,20250820,76.29,77.21,75.8,77.11,76.49,0.62,0.8106,6461.0,49552.361,5.8312,5.8312,0.74,32.4673,31.913,3.5528,3.2533,3.151,,1.4265,4430.7871,1108.0,1108.0,341657.9933,85437.88,91.79,61.19
