code,name,industry,region,list_date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,volume,amount,turnover_rate,turnover_rate_free,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dividend_yield,dividend_yield_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_up,limit_down
001221,悍高集团,家居用品,广东,20250730,001221.SZ,20250908,51.89,53.34,51.33,52.59,51.89,0.7,1.349,32790.59,171990.928,9.389,9.389,0.74,39.5891,35.0754,8.34,7.3637,6.7386,,,40001.0,3492.4646,3492.4646,2103652.59,183668.7133,57.08,46.7
001221,悍高集团,家居用品,广东,20250730,001221.SZ,20250905,51.5,51.99,50.49,51.89,51.51,0.38,0.7377,35082.25,180201.259,10.0451,10.0451,0.65,39.0622,34.6085,8.229,7.2657,6.6489,,,40001.0,3492.4646,3492.4646,2075651.89,181223.9881,56.66,46.36
001221,悍高集团,家居用品,广东,20250730,001221.SZ,20250904,51.32,53.12,50.7,51.51,51.12,0.39,0.7629,32411.65,166759.656,9.2805,9.2805,0.58,38.7761,34.3551,8.1687,7.2125,6.6002,,,40001.0,3492.4646,3492.4646,2060451.51,179896.8515,56.23,46.01
001221,悍高集团,家居用品,广东,20250730,001221.SZ,20250903,54.0,54.0,50.75,51.12,53.51,-2.39,-4.4665,41952.42,218047.21,12.0123,12.0123,0.72,38.4825,34.095,8.1069,7.1579,6.5502,,,40001.0,3492.4646,3492.4646,2044851.12,178534.7904,58.86,48.16
001221,悍高集团,家居用品,广东,20250730,001221.SZ,20250902,55.0,55.44,52.99,53.51,55.44,-1.93,-3.4812,48225.99,261329.436,13.8086,13.8086,0.79,40.2817,35.689,8.4859,7.4926,6.8565,,,40001.0,3492.4646,3492.4646,2140453.51,186881.7807,60.98,49.9
001221,悍高集团,家居用品,广东,20250730,001221.SZ,20250901,53.26,56.12,53.02,55.44,54.08,1.36,2.5148,64646.97,355193.576,18.5104,18.5104,1.01,41.7346,36.9762,8.792,7.7628,7.1038,,,40001.0,3492.4646,3492.4646,2217655.44,193622.2374,59.49,48.67
001221,悍高集团,家居用品,广东,20250730,001221.SZ,20250829,52.35,56.0,52.35,54.08,52.02,2.06,3.96,82517.87,450580.701,23.6274,23.6274,1.23,40.7108,36.0692,8.5763,7.5724,6.9295,,,40001.0,3492.4646,3492.4646,2163254.08,188872.4856,57.22,46.82
001221,悍高集团,家居用品,广东,20250730,001221.SZ,20250828,51.75,52.48,50.41,52.02,51.8,0.22,0.4247,39875.98,204746.078,11.4177,11.4177,0.48,39.1601,36.8565,8.7704,7.2839,6.9619,,,40001.0,3492.4646,3492.4646,2080852.02,181678.0085,56.98,46.62
001221,悍高集团,家居用品,广东,20250730,001221.SZ,20250827,53.5,53.87,51.51,51.8,53.86,-2.06,-3.8247,58093.69,306819.929,16.634,16.634,0.71,38.9944,36.7006,8.7333,7.2531,6.9324,,,40001.0,3492.4646,3492.4646,2072051.8,180909.6663,59.25,48.47
001221,悍高集团,家居用品,广东,20250730,001221.SZ,20250826,53.62,55.55,53.3,53.86,54.08,-0.22,-0.4068,61861.92,335698.414,17.713,17.713,0.77,40.5452,38.1602,9.0806,7.5416,7.2081,,,40001.0,3492.4646,3492.4646,2154453.86,188104.1434,59.49,48.67
001221,悍高集团,家居用品,广东,20250730,001221.SZ,20250825,53.39,55.35,53.3,54.08,53.41,0.67,1.2544,76964.7,419424.636,22.0374,22.0374,1.01,40.7108,38.316,9.1177,7.5724,7.2376,,,40001.0,3492.4646,3492.4646,2163254.08,188872.4856,58.75,48.07
001221,悍高集团,家居用品,广东,20250730,001221.SZ,20250822,54.92,56.43,52.83,53.41,54.6,-1.19,-2.1795,98991.6,534221.142,28.3443,28.3443,1.43,40.2064,37.8413,9.0047,7.4786,7.1479,,,40001.0,3492.4646,3492.4646,2136453.41,186532.5343,60.06,49.14
