code,name,industry,region,list_date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,volume,amount,turnover_rate,turnover_rate_free,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dividend_yield,dividend_yield_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_up,limit_down
301636,泽润新能,电气设备,江苏,20250516,301636.SZ,20250908,58.01,58.06,57.21,57.8,58.1,-0.3,-0.5164,21120.66,121696.902,13.9492,13.9492,1.12,28.1116,32.7289,3.3168,4.2144,4.0796,,,6386.7823,1514.1113,1514.1113,369156.0169,87515.6331,69.72,46.48
301636,泽润新能,电气设备,江苏,20250516,301636.SZ,20250905,55.56,58.15,55.2,58.1,55.75,2.35,4.2152,37267.59,213918.13,24.6135,24.6135,2.78,28.2575,32.8987,3.334,4.2362,4.1008,,,6386.7823,1514.1113,1514.1113,371072.0516,87969.8665,66.9,44.6
301636,泽润新能,电气设备,江苏,20250516,301636.SZ,20250904,55.5,56.77,55.1,55.75,55.2,0.55,0.9964,19713.54,110652.29,13.0199,13.0199,1.48,27.1145,31.5681,3.1991,4.0649,3.9349,,,6386.7823,1514.1113,1514.1113,356063.1132,84411.705,66.24,44.16
301636,泽润新能,电气设备,江苏,20250516,301636.SZ,20250903,56.0,56.56,55.0,55.2,55.97,-0.77,-1.3757,12613.86,70074.187,8.3309,8.3309,0.8,26.847,31.2566,3.1676,4.0248,3.8961,,,6386.7823,1514.1113,1514.1113,352550.383,83578.9438,67.16,44.78
301636,泽润新能,电气设备,江苏,20250516,301636.SZ,20250902,56.35,57.44,55.5,55.97,56.47,-0.5,-0.8854,14990.03,84469.65,9.9002,9.9002,0.93,27.2215,31.6926,3.2118,4.0809,3.9504,,,6386.7823,1514.1113,1514.1113,357468.2053,84744.8095,67.76,45.18
301636,泽润新能,电气设备,江苏,20250516,301636.SZ,20250901,56.32,56.9,56.0,56.47,56.31,0.16,0.2841,9505.32,53577.177,6.2778,6.2778,0.55,27.4647,31.9757,3.2405,4.1174,3.9857,,,6386.7823,1514.1113,1514.1113,360661.5965,85501.8651,67.57,45.05
301636,泽润新能,电气设备,江苏,20250516,301636.SZ,20250829,56.55,57.14,56.23,56.31,56.87,-0.56,-0.9847,10143.63,57326.745,6.6994,6.6994,0.57,27.3869,31.8852,3.2313,4.1057,3.9744,,,6386.7823,1514.1113,1514.1113,359639.7113,85259.6073,68.24,45.5
301636,泽润新能,电气设备,江苏,20250516,301636.SZ,20250828,56.25,56.88,54.77,56.87,56.19,0.68,1.2102,19423.17,108750.082,12.8281,12.8281,1.13,27.6593,32.2022,3.2634,4.1466,4.014,,,6386.7823,1514.1113,1514.1113,363216.3094,86107.5096,67.43,44.95
301636,泽润新能,电气设备,江苏,20250516,301636.SZ,20250827,57.8,58.1,56.11,56.19,58.15,-1.96,-3.3706,24409.15,139820.496,16.1211,16.1211,1.48,27.3285,31.8172,3.2244,4.097,3.966,,,6386.7823,1514.1113,1514.1113,358873.2974,85077.9139,69.78,46.52
301636,泽润新能,电气设备,江苏,20250516,301636.SZ,20250826,57.89,58.65,57.37,58.15,57.88,0.27,0.4665,17542.42,102246.041,11.586,11.586,1.08,28.2818,27.3999,3.4209,4.2399,4.0978,,,6386.7823,1514.1113,1514.1113,371391.3907,88045.5721,69.46,46.3
301636,泽润新能,电气设备,江苏,20250516,301636.SZ,20250825,58.25,58.47,57.5,57.88,57.95,-0.07,-0.1208,14826.4,85818.004,9.7921,9.7921,0.83,28.1505,27.2727,3.405,4.2202,4.0787,,,6386.7823,1514.1113,1514.1113,369666.9595,87636.762,69.54,46.36
301636,泽润新能,电气设备,江苏,20250516,301636.SZ,20250822,57.79,58.15,57.5,57.95,57.85,0.1,0.1729,12139.81,70230.97,8.0178,8.0178,0.62,28.1845,27.3057,3.4091,4.2253,4.0837,,,6386.7823,1514.1113,1514.1113,370114.0343,87742.7498,69.42,46.28
301636,泽润新能,电气设备,江苏,20250516,301636.SZ,20250821,58.04,58.66,57.58,57.85,58.34,-0.49,-0.8399,16880.39,98008.525,11.1487,11.1487,0.86,28.1359,27.2586,3.4032,4.218,4.0766,,,6386.7823,1514.1113,1514.1113,369475.3561,87591.3387,70.01,46.67
301636,泽润新能,电气设备,江苏,20250516,301636.SZ,20250820,59.4,59.97,57.85,58.34,58.4,-0.06,-0.1027,21205.74,124115.442,14.0054,14.0054,1.12,28.3742,27.4895,3.432,4.2537,4.1112,,,6386.7823,1514.1113,1514.1113,372604.8794,88333.2532,70.08,46.72
301636,泽润新能,电气设备,江苏,20250516,301636.SZ,20250819,58.0,58.47,57.38,58.4,58.18,0.22,0.3781,16128.99,93470.33,10.6524,10.6524,0.89,28.4034,27.5177,3.4356,4.2581,4.1154,,,6386.7823,1514.1113,1514.1113,372988.0863,88424.0999,69.82,46.54
301636,泽润新能,电气设备,江苏,20250516,301636.SZ,20250818,57.87,58.39,57.32,58.18,57.18,1.0,1.7489,22578.76,130887.039,14.9122,14.9122,1.42,28.2964,27.4141,3.4226,4.2421,4.0999,,,6386.7823,1514.1113,1514.1113,371582.9942,88090.9954,68.62,45.74
301636,泽润新能,电气设备,江苏,20250516,301636.SZ,20250815,55.65,57.26,55.52,57.18,55.65,1.53,2.7493,20866.8,118406.001,13.7815,13.7815,1.5,27.81,26.9429,3.3638,4.1692,4.0294,,,6386.7823,1514.1113,1514.1113,365196.2119,86576.8841,66.78,44.52
301636,泽润新能,电气设备,江苏,20250516,301636.SZ,20250814,57.01,57.18,55.62,55.65,57.13,-1.48,-2.5906,17365.14,97851.202,11.4689,11.4689,1.42,27.0659,26.2219,3.2738,4.0576,3.9216,,,6386.7823,1514.1113,1514.1113,355424.435,84260.2938,68.56,45.7
301636,泽润新能,电气设备,江苏,20250516,301636.SZ,20250813,56.77,57.34,56.21,57.13,56.78,0.35,0.6164,17785.78,101115.799,11.7467,11.7467,1.59,27.7857,26.9193,3.3609,4.1655,4.0259,,,6386.7823,1514.1113,1514.1113,364876.8728,86501.1786,68.14,45.42
301636,泽润新能,电气设备,江苏,20250516,301636.SZ,20250812,56.39,56.86,56.21,56.78,56.54,0.24,0.4245,12213.48,69176.67,8.0664,8.0664,1.15,27.6155,26.7544,3.3403,4.14,4.0012,,,6386.7823,1514.1113,1514.1113,362641.499,85971.2396,67.85,45.23
