code,name,industry,region,list_date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,volume,amount,turnover_rate,turnover_rate_free,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dividend_yield,dividend_yield_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_up,limit_down
301595,太力科技,橡胶,广东,20250519,301595.SZ,20250908,41.47,41.75,41.1,41.58,41.4,0.18,0.4348,10151.19,42066.198,4.3946,4.3946,0.64,51.3731,58.9905,4.9798,4.4156,4.2741,,,10828.0,2309.9106,2309.9106,450228.24,96046.0827,49.68,33.12
301595,太力科技,橡胶,广东,20250519,301595.SZ,20250905,40.94,41.52,40.86,41.4,41.1,0.3,0.7299,16676.59,68801.474,7.2196,7.2196,1.09,51.1507,58.7351,4.9583,4.3965,4.2555,,,10828.0,2309.9106,2309.9106,448279.2,95630.2988,49.32,32.88
301595,太力科技,橡胶,广东,20250519,301595.SZ,20250904,40.4,41.1,40.15,41.1,40.4,0.7,1.7327,15007.1,60930.177,6.4968,6.4968,0.91,50.78,58.3095,4.9224,4.3647,4.2247,,,10828.0,2309.9106,2309.9106,445030.8,94937.3257,48.48,32.32
301595,太力科技,橡胶,广东,20250519,301595.SZ,20250903,40.8,41.28,40.33,40.4,40.91,-0.51,-1.2466,12668.0,51387.855,5.4842,5.4842,0.68,49.9152,57.3164,4.8385,4.2903,4.1528,,,10828.0,2309.9106,2309.9106,437451.2,93320.3882,49.09,32.73
301595,太力科技,橡胶,广东,20250519,301595.SZ,20250902,41.6,41.66,40.5,40.91,41.59,-0.68,-1.635,16325.14,66834.202,7.0674,7.0674,0.87,50.5453,58.04,4.8996,4.3445,4.2052,,,10828.0,2309.9106,2309.9106,442973.48,94498.4426,49.91,33.27
301595,太力科技,橡胶,广东,20250519,301595.SZ,20250901,41.85,42.45,41.51,41.59,41.89,-0.3,-0.7162,19237.14,80603.983,8.3281,8.3281,0.91,51.3854,59.0047,4.981,4.4167,4.2751,,,10828.0,2309.9106,2309.9106,450336.52,96069.1819,50.27,33.51
301595,太力科技,橡胶,广东,20250519,301595.SZ,20250829,42.29,42.85,41.88,41.89,42.63,-0.74,-1.7359,12965.92,54798.796,5.6132,5.6132,0.57,51.7561,59.4303,5.017,4.4486,4.3059,,,10828.0,2309.9106,2309.9106,453584.92,96762.155,51.16,34.1
301595,太力科技,橡胶,广东,20250519,301595.SZ,20250828,42.83,43.28,41.6,42.63,43.12,-0.49,-1.1364,21244.33,90249.634,9.197,9.197,0.79,52.6704,53.0705,5.2355,4.5271,4.4511,,,10828.0,2309.9106,2309.9106,461597.64,98471.4889,51.74,34.5
301595,太力科技,橡胶,广东,20250519,301595.SZ,20250827,42.9,43.47,42.83,43.12,42.91,0.21,0.4894,22756.16,98154.583,9.8515,9.8515,0.74,53.2758,53.6805,5.2957,4.5792,4.5023,,,10828.0,2309.9106,2309.9106,466903.36,99603.3451,51.49,34.33
301595,太力科技,橡胶,广东,20250519,301595.SZ,20250826,43.0,43.26,42.8,42.91,43.17,-0.26,-0.6023,17836.39,76721.955,7.7217,7.7217,0.47,53.0163,53.419,5.2699,4.5569,4.4804,,,10828.0,2309.9106,2309.9106,464629.48,99118.2638,51.8,34.54
