code,name,industry,region,list_date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,volume,amount,turnover_rate,turnover_rate_free,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dividend_yield,dividend_yield_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_up,limit_down
001382,新亚电缆,电气设备,广东,20250321,001382.SZ,20250908,21.05,21.14,20.92,21.13,21.04,0.09,0.4278,22607.87,47571.9,3.7592,3.7592,0.74,64.543,64.6554,5.5491,3.0722,2.7422,,1.1832,41200.0,6013.9493,6013.9493,870556.0,127074.7487,23.14,18.94
001382,新亚电缆,电气设备,广东,20250321,001382.SZ,20250905,20.67,21.06,20.65,21.04,20.68,0.36,1.7408,27237.88,56982.829,4.5291,4.5291,0.86,64.2681,64.38,5.5255,3.0591,2.7305,,1.1882,41200.0,6013.9493,6013.9493,866848.0,126533.4933,22.75,18.61
001382,新亚电缆,电气设备,广东,20250321,001382.SZ,20250904,20.71,20.98,20.44,20.68,20.65,0.03,0.1453,30325.91,62898.892,5.0426,5.0426,0.82,63.1684,63.2785,5.4309,3.0067,2.6838,,1.2089,41200.0,6013.9493,6013.9493,852016.0,124368.4715,22.72,18.59
001382,新亚电缆,电气设备,广东,20250321,001382.SZ,20250903,20.96,21.04,20.53,20.65,20.94,-0.29,-1.3849,27355.0,56837.423,4.5486,4.5486,0.6,63.0768,63.1867,5.423,3.0024,2.6799,,1.2107,41200.0,6013.9493,6013.9493,850780.0,124188.053,23.03,18.85
001382,新亚电缆,电气设备,广东,20250321,001382.SZ,20250902,21.16,21.29,20.7,20.94,21.25,-0.31,-1.4588,39303.18,82302.776,6.5353,6.5353,0.82,63.9626,64.074,5.4992,3.0445,2.7175,,1.1939,41200.0,6013.9493,6013.9493,862728.0,125932.0983,23.38,19.13
001382,新亚电缆,电气设备,广东,20250321,001382.SZ,20250901,21.21,21.4,21.08,21.25,21.26,-0.01,-0.047,29307.88,62267.654,4.8733,4.8733,0.55,64.9096,65.0226,5.5806,3.0896,2.7577,,1.1765,41200.0,6013.9493,6013.9493,875500.0,127796.4226,23.39,19.13
001382,新亚电缆,电气设备,广东,20250321,001382.SZ,20250829,21.4,21.47,21.24,21.26,21.42,-0.16,-0.747,31603.78,67514.029,5.2551,5.2551,0.57,64.9401,65.0532,5.5832,3.0911,2.759,,1.1759,41200.0,6013.9493,6013.9493,875912.0,127856.5621,23.56,19.28
001382,新亚电缆,电气设备,广东,20250321,001382.SZ,20250828,21.22,21.42,20.64,21.42,21.24,0.18,0.8475,57818.3,122188.446,9.614,9.614,1.07,65.4288,65.5428,5.6253,3.1143,2.7798,,1.1671,41200.0,6013.9493,6013.9493,882504.0,128818.794,23.36,19.12
001382,新亚电缆,电气设备,广东,20250321,001382.SZ,20250827,21.86,22.05,21.24,21.24,21.95,-0.71,-3.2346,68080.88,147717.063,11.3205,11.3205,1.37,64.879,64.992,5.578,3.0882,2.7564,,1.177,41200.0,6013.9493,6013.9493,875088.0,127736.2831,24.15,19.76
001382,新亚电缆,电气设备,广东,20250321,001382.SZ,20250826,21.78,22.08,21.78,21.95,21.87,0.08,0.3658,53318.47,117150.911,8.8658,8.8658,1.1,67.0477,67.1645,5.7644,3.1914,2.8486,,1.139,41200.0,6013.9493,6013.9493,904340.0,132006.1871,24.06,19.68
001382,新亚电缆,电气设备,广东,20250321,001382.SZ,20250825,21.95,22.0,21.78,21.87,21.94,-0.07,-0.3191,56580.79,123852.799,9.4083,9.4083,1.12,66.8034,66.3134,5.8361,3.1798,3.1446,,1.1431,41200.0,6013.9493,6013.9493,901044.0,131525.0712,24.13,19.75
001382,新亚电缆,电气设备,广东,20250321,001382.SZ,20250822,22.0,22.0,21.83,21.94,22.03,-0.09,-0.4085,40986.94,89809.876,6.8153,6.8153,0.81,67.0172,66.5256,5.8547,3.1899,3.1546,,1.1395,41200.0,6013.9493,6013.9493,903928.0,131946.0476,24.23,19.83
001382,新亚电缆,电气设备,广东,20250321,001382.SZ,20250821,22.06,22.14,21.82,22.03,22.02,0.01,0.0454,50858.8,111933.887,8.4568,8.4568,0.99,67.2921,66.7985,5.8788,3.203,3.1676,,1.1348,41200.0,6013.9493,6013.9493,907636.0,132487.3031,24.22,19.82
001382,新亚电缆,电气设备,广东,20250321,001382.SZ,20250820,21.81,22.07,21.73,22.02,21.87,0.15,0.6859,47521.09,104231.179,7.9018,7.9018,0.83,67.2616,66.7682,5.8761,3.2016,3.1661,,1.1353,41200.0,6013.9493,6013.9493,907224.0,132427.1636,24.06,19.68
001382,新亚电缆,电气设备,广东,20250321,001382.SZ,20250819,21.93,22.03,21.77,21.87,21.93,-0.06,-0.2736,46125.02,100910.367,7.6697,7.6697,0.85,66.8034,66.3134,5.8361,3.1798,3.1446,,1.1431,41200.0,6013.9493,6013.9493,901044.0,131525.0712,24.12,19.74
