code,name,industry,region,list_date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,volume,amount,turnover_rate,turnover_rate_free,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dividend_yield,dividend_yield_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_up,limit_down
301609,山大电力,电气设备,山东,20250723,301609.SZ,20250908,49.0,49.57,48.79,49.31,49.15,0.16,0.3255,18817.76,92605.104,5.4151,5.4151,0.68,63.4232,59.47,6.7297,12.2042,11.5998,,,16288.0,3475.0244,3475.0244,803161.28,171353.4532,58.98,39.32
301609,山大电力,电气设备,山东,20250723,301609.SZ,20250905,48.91,49.2,48.3,49.15,48.39,0.76,1.5706,22425.88,109429.563,6.4534,6.4534,0.75,63.2174,59.2771,6.7079,12.1646,11.5621,,,16288.0,3475.0244,3475.0244,800555.2,170797.4493,58.07,38.71
301609,山大电力,电气设备,山东,20250723,301609.SZ,20250904,48.91,49.29,48.01,48.39,48.9,-0.51,-1.0429,23481.23,114236.378,6.7571,6.7571,0.69,62.2398,58.3605,6.6041,11.9765,11.3833,,,16288.0,3475.0244,3475.0244,788176.32,168156.4307,58.68,39.12
301609,山大电力,电气设备,山东,20250723,301609.SZ,20250903,49.2,49.76,48.78,48.9,49.26,-0.36,-0.7308,19903.89,98084.786,5.7277,5.7277,0.47,62.8958,58.9756,6.6737,12.1027,11.5033,,,16288.0,3475.0244,3475.0244,796483.2,169928.6932,59.11,39.41
301609,山大电力,电气设备,山东,20250723,301609.SZ,20250902,50.26,50.77,49.0,49.26,50.75,-1.49,-2.936,33886.46,168083.249,9.7514,9.7514,0.66,63.3588,59.4097,6.7229,12.1918,11.588,,,16288.0,3475.0244,3475.0244,802346.88,171179.7019,60.9,40.6
301609,山大电力,电气设备,山东,20250723,301609.SZ,20250901,50.21,51.52,50.21,50.75,50.25,0.5,0.995,37909.88,192630.842,10.9092,10.9092,0.75,65.2753,61.2067,6.9262,12.5606,11.9385,,,16288.0,3475.0244,3475.0244,826616.0,176357.4883,60.3,40.2
301609,山大电力,电气设备,山东,20250723,301609.SZ,20250829,49.9,50.42,49.56,50.25,49.84,0.41,0.8226,34651.7,173589.655,9.9716,9.9716,0.71,64.6322,60.6037,6.858,12.4368,11.8209,,,16288.0,3475.0244,3475.0244,818472.0,174619.9761,59.81,39.87
301609,山大电力,电气设备,山东,20250723,301609.SZ,20250828,49.45,49.94,48.5,49.84,49.77,0.07,0.1406,43036.73,212394.248,12.3846,12.3846,0.91,64.1048,60.1092,6.802,12.3353,11.7244,,,16288.0,3475.0244,3475.0244,811793.92,173195.2161,59.72,39.82
301609,山大电力,电气设备,山东,20250723,301609.SZ,20250827,51.05,51.2,49.72,49.77,51.56,-1.79,-3.4717,60192.75,303988.024,17.3215,17.3215,1.44,64.0148,60.0248,6.7925,12.318,11.708,,,16288.0,3475.0244,3475.0244,810653.76,172951.9644,61.87,41.25
301609,山大电力,电气设备,山东,20250723,301609.SZ,20250826,49.77,52.2,49.49,51.56,49.77,1.79,3.5965,80768.14,415010.826,23.2425,23.2425,2.24,66.3171,62.1836,7.0368,12.761,12.1291,,,16288.0,3475.0244,3475.0244,839809.28,179172.2581,59.72,39.82
